job_id,job_title,company,salary_min,salary_max,yrs_of_exp,job_city,due_date,job_details,job_requirements,job_benefits,location
1833906,Experienced Automation Tester,Capgemini Vietnam,,,3,Hồ Chí Minh,18 ngày,"•	Implement shift-left testing, automation first to test early and often •	Code automated tests during build and regression test phases and integrate into the CI/CD pipeline •	Support defining the user story acceptance criteria and ensuring stories meet the high level of quality •	Executing on, and coding automated tests for the Feature, System, and Integrated Systems Testing Phases  •	Tracking progress of allocated test designs and test cases to ensure testing deadlines will be met  •	Strong English communication skills (both verbal & written) is a must •	Manual testing and automation testing will be flexible in work  •	Good communication in English is a must","Must have:•	Typically at least 4+ years of automation experience in Web and API testing.•	Strong Java programing experience•	API/Microservices testing experience (Both Restful and MQ) •	Experience in developing automation framework (web/ api) from scratch and deliver as a service •	Have experience in JUnit, Spring Test, Rest Assured (API), Wiremock (Stub external API)•	Demonstrated experience in leveraging different automation tools & libraries (Cucumber, Selenium, Postman, Restful API testing framework, Perfecto, GIT, Jenkins, AutoSDK, Selenium., etc) •	Hands-on experience with implementing test tooling, building and maintaining automation frameworks for various application architectures (eg Web, Microservices/API, etc) •	Experience in SIT testing with complex integration systems and Defect Management. •	Significant experience working with CI/CD (Jenkins/Harness) or Docker is highly beneficial •	Proficiency in driving the strategy, implementation, and execution of test automation solutions •	Ability to confidently communicate with all levels of management and clearly articulate complex technical issues to peers and stakeholders Nice to have: •	Sound experience /knowledge in Financial Crime or Fraud domain •	Working Experience in Banking/finance industry will be well regarded. •	Technical stack: Kafka Template (Kafka), JmsTemplate (IBM MQ), Splunk, Docker, Redis, NAWhat benefits you will have?At Capgemini Vietnam, in addition to a competitive salary, you have the opportunity to:-	Benefit from merit-based compensation and promotion, determined by your performance, skills and willingness to take on greater responsibility in an international environment.-	 Build your knowledge and develop in your career through a wide range of Technology, Industry, Language and Leadership trainings; international experiences and project travels.-	Make important contacts, working with top experts and making the most of Capgemini’s worldwide network. Your coaches and mentors will work with you to help you reach your potential.-	Contribute to a global team that acts with passion, commitment and integrity, following the 7 values of the group: Honesty, Boldness, Trust, Freedom, Team spirit, Modesty, Fun.","ThưởngCompetitive salary, health insurance covered for employee and dependentsĐào tạoReceiving training opportunities including many technical seminars and soft skill training coursesKhácGood opportunity for promotion through regular performance review system","Centre Point, 106 Nguyễn Văn Trỗi, Phường 08, Quận Phú Nhuận, Thành phố Hồ Chí Minh"
1834005,Senior .Net Developer (French Speaking),Capgemini Vietnam,,,3,Hồ Chí Minh,18 ngày,"About the Role/positionAs a Senior .NET Developer, you will be involved in all aspects of the software development cycle from conception to deployment.You will work closely with other developers, business analysts, and technical leads to understand requirements and provide technical solutions. In addition, you will be responsible for mentoring junior developers and providing guidance on best practices. Responsibilities:•	Design, develop, and maintain scalable and efficient software applications using .NET framework.•	Collaborate with business stakeholders and technical teams to gather requirements and define the scope.•	Participate in the full software development lifecycle, including requirements analysis, design, coding, testing, and deployment.•	Implement clean, maintainable, and reusable code following best practices and coding standards.","Must have:•	Good knowledge of OOP.•	More than 03 years of experience working with C# .NET and .NET Core-	net6 and above-	Entity Framework (DatabaseFirst, CodeFirst)-	Web API (MVC, OAuth, …)-	.NET design patterns (Repository, dependency injection, resilient pattern …)•	Knowledge of N-tier, Microservices architectures, database design, dependency injection, TDD, BDD, xUnit, and SpecFlow.•	Knowledge of cloud technologies e.g., Azure: Azure SQL, CosmoDB, Storage account.•	Work well in Agile Software Development using the Scrum framework.•	Understand and follow Azure DevOps: CI/CD.•	Good at GIT source code management.•	Good knowledge of security and performance.•	Clean code and refactor code ability. Language:•	At least B1 FrenchNice to have:•	Experience in Workflow Development.•	Understand and follow Clean Architecture.•	Good knowledge of container docker, resilience pattern Soft skills:•	Be a problem solver with great problem-solving skills.•	Proactive and effective self-learning skills and research.•	Effective verbal French skills in video conference and face-to-face communication.","Chăm sóc sức khoẻCompetitive salary, health insurance covered for employee and dependentsĐào tạoReceiving training opportunities including many technical seminars and soft skill training coursesGiải thưởngGood opportunity for promotion through regular performance review system.","Centre Point, 106 Nguyễn Văn Trỗi, Phường 08, Quận Phú Nhuận, Thành phố Hồ Chí Minh"
1833178,Phó Giám Đốc Trung Tâm ERP & Đổi Mới Số,Tập Đoàn Vàng Bạc Đá Quý DOJI,,,5,Ha Noi,Expires in 16 days,"- Tham mưu cho Ban lãnh đạo Tập đoàn về mục tiêu, kế hoạch hoạt động của Trung tâm Công nghệ thông tin & Đổi mới số			- Phê duyệt các đề xuất và kế hoạch làm việc của các Bộ phận trong phạm vi quyền hạn. Đối với những đề xuất vượt quá quyền hạn, chủ động rà soát và kiểm tra, sau đó trình BLĐ phê duyệt.			- Thực hiện xây dựng kế hoạch và đề xuất việc ứng dụng công nghệ/giải pháp mới nhằm đáp ứng các mục tiêu của Chiến lược Chuyển đổi số của Tập đoàn			- Tìm hiểu, tư vấn, cung cấp cho các đơn vị nghiệp vụ thuộc tập đoàn, các giải pháp, các sáng kiến, cải tiến phù hợp trong chuyển đổi số đối với từng đơn vị			- Thực hiện việc kiểm tra, đánh giá các hệ thống (phần mềm ứng dụng, hạ tầng, công nghệ truyền thông) CNTT trong tập đoàn một cách định kỳ			- Trực tiếp/tổ chức thực hiện hoặc/và phối hợp với ĐV/BP chuyên môn triển khai công tác đổi mới số. - Trực tiếp chịu trách nhiệm công tác Đổi mới số theo định hướng chỉ đạo của Ban Lãnh đạo Tập đoàn.			","- Tốt nghiệp Đại học chuyên ngành Tin học/CNTT có từ 5 năm kinh nghiệm tại vị trí tương đương		- Am hiểu về các công nghệ, và khả năng ứng dụng các giải pháp mới bao gồm nhưng không giới hạn (AI, ML, BlockChain, IOT, BigData...)- Khả năng tư duy độc lập - Kỹ năng quản lý thời gian - Kỹ năng làm việc nhóm - Kỹ năng quản lý, phân công công việc, điều hành nhóm làm việc - Kỹ năng tổng hợp, báo cáo - Kỹ năng đào tạo chuyên môn, nghiệp vụ - Khả năng chịu áp lực công việc ",BonusThưởng Tết từ 1-5 tháng lươngHealthcare PlanĐược tham gia Khám sức khỏe định kỳ và An toàn lao độngAwardsThưởng theo kết quả kinh doanh và nhiều chế độ thưởng đột xuất khác,"Tòa nhà DOJI TOWER, số 5 Lê Duẩn, P. Điện Biên, Q. Ba Đình, Hà Nội"
1836162,Web Developer/ Phát Triển Website ( Mảng Giáo Dục),CÔNG TY TNHH GIÁO DỤC EMPIRE,,,2,Ho Chi Minh,Expires in 25 days,"Mô tả công việc:•	Phát triển và duy trì website giáo dục, bao gồm các tính năng như bài học, thi cử, tài liệu học tập, và lịch thi cử trực tuyến, đưa tài liệu, video bài giảng lên hệ thống•	Thiết kế và xây dựng hệ thống quản lý nội dung bài học, tài liệu, bài kiểm tra và lịch thi.•	Tạo ra các công cụ hỗ trợ học tập tương tác, như bài kiểm tra trắc nghiệm, chấm điểm tự động, và hệ thống đánh giá tiến trình học tập.•	Tích hợp hệ thống quản lý người dùng (học sinh, giáo viên), bao gồm chức năng đăng nhập, đăng ký, và quản lý thông tin cá nhân.•	Tích hợp các công cụ hỗ trợ học nhóm và thảo luận trực tuyến (forums, live chat, hoặc video conference).•	Phát triển và tối ưu hóa hệ thống tìm kiếm tài liệu học tập và bài học để người dùng dễ dàng truy cập.•	Xây dựng hệ thống phân loại và quản lý tài liệu theo chủ đề, cấp độ học tập.•	Xử lý và phân tích dữ liệu liên quan đến tiến trình học tập của học viên (hệ thống báo cáo, bảng điều khiển theo dõi kết quả học tập).•	Xây dựng tính năng thông báo tự động (email, SMS) về lịch học, lịch thi, kết quả thi cử, và các sự kiện quan trọng khác.•	Đảm bảo tính bảo mật cho thông tin cá nhân và dữ liệu học tập, tuân thủ các quy định về bảo mật thông tin.•	Hỗ trợ phát triển các tính năng liên quan đến thanh toán trực tuyến cho các khóa học hoặc dịch vụ giáo dục.•	Cập nhật và duy trì các tài liệu kỹ thuật liên quan đến hệ thống web và các tính năng đã phát triển.•	Hỗ trợ kỹ thuật cho người dùng (học sinh, giáo viên) trong việc sử dụng các chức năng của hệ thống.","Quyền lợi được hưởng:•	Chế độ phúc lợi đầy đủ: Người lao động được hưởng đầy đủ các chế độ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo quy định của pháp luật Việt Nam.•	Lương tháng 13 và thưởng hiệu quả công việc•	Bonus : Được nhận bonus dựa trên kết quả công việc•	Cơ hội phát triển: Làm việc trong môi trường giáo dục quốc tế trẻ trung, năng động, thân thiện với nhiều cơ hội học hỏi và phát triển sự nghiệp.•	Đào tạo và nâng cao kỹ năng: Công ty hỗ trợ các chương trình đào tạo chuyên môn, kỹ năng thiết kế và các công cụ mới.•	Chế độ nghỉ phép: Hưởng các chế độ nghỉ phép theo quy định của pháp luật, nghỉ lễ tết, và thời gian làm việc linh hoạt từ 8h - 17hYêu cầu công việc:•	Kinh nghiệm làm việc từ 2-3 năm ở vị trí tương tự. Ưu tiên ứng viên làm về trang web giáo dục•	Thành thạo các ngôn ngữ lập trình frontend như HTML, CSS, JavaScript (React, Angular, Vue.js, v.v.).•	Có kinh nghiệm làm việc với các công nghệ backend như Node.js, Python, Java, PHP, v.v.•	Kiến thức vững về cơ sở dữ liệu (MySQL, PostgreSQL, MongoDB, v.v.).•	Hiểu biết về RESTful APIs và kiến trúc Microservices.","BonusLương tháng 13 và thưởng hiệu quả công việc, giúp tăng thu nhập dựa trên kết quả đóng góp.Healthcare PlanNgười lao động được hưởng đầy đủ các chế độ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo quy định của pháp luật Việt Nam.Paid LeaveĐược nhận bonus dựa trên từng dự án thiết kế thành công, đặc biệt là các chiến dịch quảng bá và sự kiện giáo dục lớn.","101 Đường Số 7, Phường 3, quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam"
1831726,Frontend Reactjs Developer,Capgemini Vietnam,,,3,Ho Chi Minh,Expires in 11 days,"Benefit• Competitive salary, health insurance covered for employee and dependents• Working on international projects. Professional and dynamic working environment• Achieving valuable experience with variety projects, new technologies and hundreds of talents• Receiving training opportunities including many technical seminars and soft skill training courses• Good opportunity for promotion through regular performance review system.About the Role/positionWe are looking for a Web developer who is proficient with ReactJS and also has backend Dotnet knowledge. Your primary focus will be on developing user interface components and implementing them following well-known ReactJS workflows (such as Flux or Redux). You will ensure that these components and the overall application are robust and easy to maintain. You will coordinate with the rest of the team working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and quality product is important.Responsibilities✓ Developing new user-facing features using ReactJS✓ Building reusable components and front-end libraries for future use✓ Translating designs or wireframes into high quality code✓ Optimizing components for maximum performance across a vast array of web-capable devices and browsers","Must have:✓ Strong proficiency in JavaScript, including DOM manipulation and the JavaScript object model✓ Thorough understanding of ReactJS and its core principles✓ Experience with popular ReactJS workflows (such as Flux or Redux)✓ Good knowledge of OOP, clean code✓ Have experience of C#, .NET, ASP.NET Core, MVC, Web API, Entity Framework Core✓ Familiarity with newer specifications of EcmaScript✓ Experience with data structure libraries (e.g., Immutable.js)✓ Familiarity with RESTful APIs and Websocket✓ Familiarity with modern front-end build pipelines and tools✓ Experience with common front-end development tools such as Babel, Webpack, NPM, etc.✓ Ability to understand business requirements and translate them into technical requirements✓ Experience with benchmarking and optimization✓ Familiarity with code versioning tools such as GitNice to have:✓ PHP/DrupalSoft skills:✓ Be a problem solver with good logical thinking.✓ Proactive and effective self-learning skills and research.","Healthcare PlanCompetitive salary, health insurance covered for employee and dependentsTrainingReceiving training opportunities including many technical seminars and soft skill training coursesAwardsGood opportunity for promotion through regular performance review system.","Centre Point, 106 Nguyễn Văn Trỗi, Phường 08, Quận Phú Nhuận, Thành phố Hồ Chí Minh"
1829978,Automation Engineer,Công Ty TNHH LEGO Manufacturing Việt Nam,,,0,"Bình Dương, Đồng Nai, Hồ Chí Minh",7 ngày,"Join LEGO® Manufacturing Vietnam and play a crucial role in maintaining and optimizing our state-of-the-art packing machinery, implement automation and digitalization strategies, and drive continuous improvement, all while contributing to the production of the world's most iconic toys.*We think it’s important that you’re in control of your data and as part of the recruitment process; Your direct application at the LEGO Careers Website will be prioritized. Please copy and paste the following URL into your browser for your application: https://bit.ly/47ZkSPK*This position will be mainly based in our temporary training facility at Eastern International University (Binh Duong) and requires frequent travelling to our future factory in VSIP3, Tan Uyen (Binh Duong). Relocation to our factory is expected from early 2025. Transportation will be provided from HCMC, Bien Hoa & Binh Duong.Core Responsibilities:•	Software System monitoring, debugging and troubleshooting operational problems (PLC, Controller, Drivers).•	Provide guidance and technical expertise to technicians, mainly focus on PLC, controllers, drivers.•	Participate on specifying, functional designing and software program which will be developed and installed into equipment. Other duties are to manage and update wiring schematic, layouts, technical document, PLC program and other related document of machinery and equipment in Packing.•	Participate and involve during installation and commissioning of new equipment, module’s modification, software/hardware modification, upgrading new platforms / processes and layouts.•	Research and apply PDCA to improve the equipment’s reliability and cycle time, eliminate / minimize any interruption to machine operation.•	Support NPI in driving new equipment technology upgrade and engineering changes by evaluating the right specification, local regulations, time and budget.•	Lead and organize the training to improve local specialist team’s technical maturity (e.g. automation and digitalization, PLC program structure, PLC controller, etc.).•	Drive continuous improvement for enhanced productivity, usability and serviceability.•	Active participation in software/hardware global projects.•	Collaboration with other sites and sharing the best practices related to processes and technologies.•	Actively communicate with subordinates and provide constructive feedback.•	Other tasks assigned by manager.Play your part in our team succeeding!This position is designed to be key person of the internal maintenance of LEGO Manufacturing Vietnam Packing’s production facility by coordinating the automation and digitalization of the production equipment, software platform, support for systems linked to the operation of production lines.The main challenges is to support the Operation, have high flexibility managing the demand, ensure the right capabilities of the team members, and maintain control of budget.","Do you have what it takes?•	Prefer candidates with a Bachelor’s Degree or above majoring in Industrial Engineering, Mechanical Engineering, Electrical & Electronics Engineering, Control & Automation Engineering or related majors•	Strong experience in electronics, automation technology.•	Minimum 3-year-experience in engineering from multinational manufacturing companies•	Experience of PLC software programming (prefer Rockwell), have good knowledge about automation protocol, robotic platform, Ethernet, device net, SCADA.•	Ability to read and understand technical drawings (Autocad, 3D models).•	Result oriented, team collaboration.•	Previous experience working for a multinational company that understands the value of working in a Diverse environment.•	Creates culture of openness and transparency.•	English of verbal and writing is a demand, for global collaboration.Applications are reviewed on an ongoing basis. However, please note we do amend or withdraw our jobs and reserve the right to do so at any time, including prior to any advertised closing date. So, if you're interested in this role we encourage you to apply as soon as possible.What’s in it for you?Here is what you can expect:Family Care Leave - We offer enhanced paid leave options for those important times.Insurances – All colleagues are covered by our life and disability insurance which provides protection and peace of mind.Wellbeing - We want our people to feel well and thrive. We offer resources and benefits to nurture physical and mental wellbeing along with opportunities to build community and inspire creativity.Colleague Discount – We know you'll love to build, so from day 1 you will qualify for our generous colleague discount.Bonus - We do our best work to succeed together. When goals are reached and if eligible, you'll be rewarded through our bonus scheme.Workplace - When you join the team you'll be assigned a primary workplace location i.e. one of our Offices, stores or factories. The hiring team will discuss the hybrid working policy and role eligibility with you during the recruitment process.Children are our role models. Their curiosity, creativity and imagination inspire everything we do. We strive to create a diverse, dynamic and inclusive culture of play at the LEGO Group, where everyone feels safe, valued and they belong.The LEGO Group is highly committed to equal employment opportunity and equal pay and seeks to encourage applicants from all backgrounds (eg. sex, gender identity or expression, race/ethnicity, national origin, sexual orientation, disability, age and religion) to apply for roles in our team.Research shows that women and people from different underrepresented backgrounds often only apply for a job if they meet 100% of the listed qualifications. If you dream of being a part of our team and you meet many, but not all of our listed qualifications for this role, please apply.The LEGO Group is fully committed to Children’s Rights and Child Wellbeing across the globe. Candidates offered positions with high engagement with children are required to take part in Child Safeguarding Background Screening, as a condition of the offer.Thank you for sharing our global commitment to Children’s Rights.Just imagine building your dream career.Then make it real.Join the LEGO® team today.",Thưởng13th month salary and performance bonusChăm sóc sức khoẻPremium healthcare for employee and familiesNghỉ phép có lương15 days annual leave,"No.1 Road no.3, VSIP III, Hoi Nghia, Tan Uyen, Binh Duong, Vietnam; Dong Nai, Vietnam; Temporary Working Office - Deutsches Haus, 33 Le Duan, Ben Nghe, District 1, HCMC, Vietnam"
1833144,QC / Software Tester (Japanese N2),Công Ty TNHH Pasona Tech Việt Nam,16.8,36.0,2,Ho Chi Minh,Expires in 16 days,"Tên phòng ban/dự án cần tuyển: Archway				Lĩnh vực kinh doanh của dự án: Phát triển ứng dụng web 				 Thiết kế test plan, testcase, tạo kịch bản test,...- Thiết lập môi trường kiểm thử, thực thi, phân tích, quản lý, báo cáo kết quả kiểm thử- Thực hiện các công việc khác theo sự phân công của quản lý trực tiếp- Tham gia cuộc họp với đội ngũ kỹ sư Nhật Bản (có sự hỗ trợ của phiên dịch)- Cơ hội học hỏi nhiều kỹ năng trong công việc- Chi tiết công việc sẽ được trao đổi thêm vào buổi phỏng vấn- Thời gian làm việc: 8:00 - 17:00 (Thứ 2 - Thứ 6)			","- Tốt nghiệp Đại học, Cao đẳng				- Độ tuổi: 25-35				- Chuyên ngành tốt nghiệp: Khoa học máy tính/ Công nghệ thông tin và các ngành khác có liên quan				*** Bắt buộc:- Có 2 năm kinh nghiệm ở vị trí tương đương- Có kinh nghiệm test và tạo test case- Có khả năng đọc hiểu và phân tích yêu cầu của khách hàng bằng tiếng Nhật- Tiếng Nhật: trình độ tương đương N2*** Không bắt buộc nhưng có là điểm cộng:- Có kinh nghiệm làm việc tại công ty Nhật Bản- Có khả năng đọc và viết tiếng Anh- Có kinh nghiệm quản lý nhóm *** Quyền lợi:- Môi trường làm việc chuyên nghiệp, ổn định và thân thiện- Cơ hội thăng tiến cao và cơ hội phát triển nghề nghiệp dành cho những cá nhân có năng lực- Bảo hiểm bắt buộc và chế độ tăng ca tính trên tổng lương theo hợp đồng lao động- Nghỉ nhân dịp thành lập công ty bên cạnh các ngày nghỉ Lễ Tết theo Luật định- Du lịch Công Ty hàng năm, tiệc sinh nhật hàng quý, khám sức khỏe định kỳ- Tham gia các buổi thiện nguyện, công tác xã hội ","Healthcare PlanCơ hội thăng tiến cao và cơ hội phát triển nghề nghiệp dành cho những cá nhân có năng lựcPaid LeaveNghỉ nhân dịp thành lập công ty bên cạnh các ngày nghỉ Lễ Tết theo luật định.Travel OpportunitiesDu lịch Công ty hàng năm, tiệc sinh nhật hàng quý, khám sức khỏe định kỳ","Tầng 4, tòa nhà e.town 1, 364 Cộng Hòa, P. 13, Q. Tân Bình, TP.HCM"
1828831,Software Test Engineer,Hella Vietnam,,,2,"Hồ Chí Minh, Khác",3 ngày,"Your TasksIn the business division Electronics, you will be working with the software development team for body electronics control units.• Analyze system and software requirements in requirement toolchain such as ALM & system over the entire product development cycle;• Design and maintain test specification based on requirements;• Perform test according to test specification;• Bug report and bug trace;• Primarily responsible on design test process and improve the test flow;• Other job assigned by department manager.","•   Minimum bachelor degree in computer science, engineering, or related field.•   2-5 years relevant experience in software or system testing, preferably in automotive or embedded system field.•   Familiar with V-model process.•   Embedded development tool especially Rhapsody, Polyspace, WindIdea, Davinci, DOORs, PTC…•   Exposure to Micro-controllers or Microprocessors.•   Ability to understand C programming code is a plus.•   Willing to learn and take responsibilities.•   Experienced with Automotive Diagnostic Standard is a plus.•   Knowledge about UDS Flash Bootloader testing is a plus.Required Skills•   Have knowledge in scripting programming language (such as Python, CAPL ) is an advantage.•   Strong in software testing skills & software testing techniques.•   Fluent in English reading, writing and speaking.•   Good in problem analysis and solving.•   Careful and have a sense of quality.Our Offer▪ Clear development and qualification path in our consulting organization▪ International working environment▪ The involvement of the entire project development of HELLA products▪ Attractive benefits with healthcare insurances, HELLA activities for employees,...▪ International trainings in HELLA facilities (if needed)Our Benefits▪ Guaranteed 13th month salary▪ Performance bonus▪ Service bonus of 1-month salary after 2 years working with HELLA▪ Lunch and mobile allowance…Take the opportunity to reveal your potential within a global, family-run company that offers you the best possible conditions for progressing in your career.","ThưởngGuaranteed 13th month salary
Performance bonus
Service bonus of 1-month salary after 2 years working with HELLAChăm sóc sức khoẻAttractive benefits with healthcare insurancesĐào tạoInternational trainings in HELLA facilities (if needed)Xem thêm","Ho Chi Minh City, Vietnam; Other"
1832984,Chuyên Viên Vận Hành Hệ Thống,Công Ty Cổ Phần Chứng Khoán KB Việt Nam,14.4,36.0,2,Hà Nội,16 ngày,"- Giám sát hoạt động của hệ thống giao dịch Chứng khoán và các Hệ thống ứng dụng khác;- Tiếp nhận, kiểm tra, phân tích và xử lý các yêu cầu hoặc lỗi phát sinh trên các hệ thống ứng dụng;- Trích xuất dữ liệu, xây dựng các báo cáo số liệu theo yêu cầu;Làm việc trực tiếp với các đối tác thường xuyên (hàng ngày), xử lý sự cố, kiểm thử, nâng cấp hệ thống;- Xây dựng và quản lý các quy trình vận hành hệ thống;- Xây dựng và quản lý kế hoạch các yêu cầu thay đổi;- Báo cáo trực tiếp cho lãnh đạo phòng về các vấn đề phát sinh và vướng mắc;- Thực hiện những nhiệm vụ và trách nhiệm khác do Lãnh đạo có thẩm quyền phân công.","- Tốt nghiệp Đại học chuyên ngành Công nghệ Thông tin, Toán tin Ứng dụng và yêu thích CNTT;- Khả năng tìm hiểu nghiệp vụ tốt, tiếp thu nhanh, sáng tạo, tư duy logic tốt;- Cẩn thận, tỉ mỉ trong quá trình phân tích và viết tài liệu;- Có tinh thần học hỏi và cầu tiến trong công việc, nâng cao kỹ năng chuyên môn;- Ưu tiên các ứng viên có kinh nghiệm về quản trị, vận hành các hệ thống ứng dụng phần mềm và các ứng viên đã làm việc tại Công ty Chứng khoán;- Có khả năng giao tiếp bằng Tiếng Anh, ưu tiên ứng viên giao tiếp bằng Tiếng Hàn. Quyền lợi: Các ứng viên được tuyển dụng sẽ được hưởng mức lương cạnh tranh, chế độ phúc lợi ưu đãi theo chính sách của công ty và phù hợp với năng lực. Hồ sơ dự tuyển và cách thức nộp hồ sơ:Cách ghi tiêu đề hồ sơ: “KBSV.CVVHHT-Nguyễn Văn A”","ThưởngTheo quy định của công tyChăm sóc sức khoẻBảo hiểm theo quy định Nhà NướcNghỉ phép có lươngMôi trường làm việc chuyên nghiệp, cơ hội thăng tiến","Số 29 Liễu Giai, phường Ngọc Khánh, quận Ba Đình, Hà Nội"
1836033,"Hardware Design Engineer (Làm việc chủ yếu tại Nam Từ Liêm, Hà Nội)",Công Ty TNHH Varroc Việt Nam,,,3,Hà Nội,24 ngày,"• Take all customer and internal requirements into consideration and provide a robust design at the minimum cost possible.• Get customer’ specifications, go through system design, schematic design, create BOM, layout and release Geber design.• Needs to align during the design phase with the international team where we have mechanical, optical designers and internal process engineers to make sure his job is done properly.• Make prototypes, validate and give feedback.• Support process engineers and coordinate with the program manager during industrialization phase to put new PCBA into mass production run.","• Perform system design, making schematic, EBOM, PCB layout, Geber files• Perform Design analysis like Signal Integrity, Power Integrity, Derating analysis.• Making prototype and validate it• Working with process engineers for new products launch in SMT plant.1. Education requirementsUniversity degree in electronic engineering – mandatory2. Experiences requirements-	CAD (CATIA) or Equivalent tools – preferred-	OrCAD, PADS, ALTIUM - mandatory-	MS Word/ Excel/ PowerPoint – mandatory-	At least 3 years of experience in a similar position-	Good at English (4 skills)-	Good at system design - mandatory-	Have experience in SMT-	Have experience in DC-DC converter-	Have experience working with LED and thermal management-	Have experience with embed software - preferredBENEFITS:- Probation 2 months with 100% official salary- PTI insurance health care- Working time from Monday to Friday",ThưởngProbation 2 months with 100% official salaryChăm sóc sức khoẻPTI insurance health careGiải thưởngBonus 2 times/ year,"Tòa nhà The Sun, Lô HH1, KĐT Mễ Trì Hạ, Nam Từ Liêm, Hà Nội.; Lô 38B KCN Quang Minh, TT Quang Minh, Huyện Mê Linh"
1831752,Chuyên Viên Cao Cấp Đổi Mới Số Phân Tích Nghiệp Vụ - Khối Công Nghệ Thông Tin,Ngân Hàng TMCP Tiên Phong (Tpbank),24.0,48.0,3,Ha Noi,Expires in 11 days,"Mô tả công việc • Đầu mối tham gia thực hiện các Dự án, kế hoạch đổi mới số (ưu tiên có kiến thức và kinh nghiệm mảng khách hàng cá nhân, khách hàng doanh nghiệp, quản trị rủi ro, vận hành, IT)• Có kinh nghiệm triển khai và làm việc với các hệ thống ECM, BPM, LOS, Qlik, SRS,..• Có kiến thức và yêu thích các công nghệ mới : RPA, BI, Chữ ký số, Data Mart, AI,..• Đề xuất các sáng kiến, cải tiến, đổi mới sáng tạo/đổi mới số, công nghệ/giải pháp mới áp dụng cho các nghiệp vụ của Đơn vị.• Thu thập và phân tích yêu cầu nghiệp vụ, chi tiết hoá các yêu cầu và mô hình hóa vào việc xây dựng các tính năng sản phẩm, đề xuất các giải pháp giải quyết các vấn đề & tối ưu trải nghiệm người dùng• Thường xuyên cập nhật công nghệ mới, giải pháp mới, tìm hiểu xu hướng trong việc đổi mới, áp dụng công nghệ trong Nghiệp vụ của Đơn vị.• Ưu tiên kinh nghiệm tham gia dự án BPM các ngân hàng.","Yêu cầu• Tốt nghiệp đại học trở lên, các chuyên ngành về Kinh Tế/Tài chính ngân hàng hoặc Công nghệ thông tin. Ưu tiên các ứng viên tốt nghiệp đại học nước ngoài (học bằng tiếng Anh)• Có ít nhất 3-5 năm kinh nghiệm trong lĩnh vực phân tích nghiệp vụ/phân tích yêu cầu sản phẩm phần mềm/phân tích yêu cầu dự án hoặc một lĩnh vực liên quan.• Tiếng Anh tốt (cả bốn kỹ năng nghe, nói, đọc, viết). Có thể giao tiếp tự tin qua điện thoại/email với đối tác nước ngoài.Quyền lợi- Phỏng vấn online trong thời gian dịch bệnh, work from home trong thời gian giãn cách- Thử việc 100% lương, thu nhập khoảng 15-17 tháng/năm- Thưởng dự án và thưởng cuối năm cao- Môi trường làm việc sáng tạo, hiện đại, quản lý theo tiến độ và hiệu quả công việc, giờ làm việc linh hoạt- Đội ngũ lãnh đạo thân thiện, hòa đồng, quan tâm đến sự phát triển của các cá nhân- Nhân viên được đào đạo tận tình các kĩ năng mềm và nghiệp vụ chuyên sâu- Không khí vui vẻ, nhiều đồng nghiệp trẻ trung, năng động- Nhiều hoạt động tập thể lý thú và ý nghĩa: bóng đá, karaoke, đi phượt, du lịch, từ thiện hàng năm- Trợ cấp thai sản cho nhân viên nữ- Tổ chức khám sức khỏe tổng quát định kỳ hàng năm, mua thêm gói bảo hiểm sức khỏe cho nhân viên ngoài Bảo hiểm y tếPhương thức ứng tuyển:• Tải mẫu CV: http://www.mediafire.com/download/6n65ecs48djg82y/Mau_CV_TPBank.doc","BonusMức lương cạnh tranhAwardsCơ hội thăng tiến, đào tạoOthersMôi trường làm việc chuyên nghiệp","Hà Nội, Việt Nam"
1829400,IT Project Manager,Phuc Giang Company Limited/ Công Ty TNHH Phúc Giang,,,5,Ho Chi Minh,Expires in 4 days,"IT Management support:• Support & advice IT team, IT Systems to mapping with business strategy• Requirements from BOD, IT ManagerProject Management:• Coordinates with all stakeholders & pro-active join to all concurrent projects.• Joins almost meeting with partners, vendors & BUs.• Manages assigned IT projects to ensure adherence to schedule, and scope of project, budgets.• Develops, maintains, tracks and revises proposals for assigned projects including project objectives, technologies, systems, information specifications, timelines, funding, and staffing.• Establishes and implements project communication plans, providing status updates to affected staff and stakeholders.• Collects, analyzes, and summarizes information of the projects and trends as needed to prepare project status reports.• Performs other related duties as assigned.","• At least 3 years with Project Management or Project Coordinator.• Good knowledge base about IT Application, DMS, ERP, WMS, OMS, CRM, Sales, DWH...• Highly teamwork and manage members' workload.• Excellent verbal and written communication skills.• Excellent analytical, logical thinking, and problem-solving skills.• Experience working on E-Commerce channel.• SQL, Report, Database Skills.• Report with high appropriateness.• Multitasking skills.","BonusNational Holiday, Luna New year, Birthday...
13th Salary
..v...v
Healthcare PlanYearLaptopLaptopView more","5 -7, D52 Street, Ward 12, Tan Binh District, HCMC"
